Code,1100450318,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
6161101280013 ,KENSALT IODATED SALT 500 G,22,PACK,13.63,22,,VAT @ 16%,INCLUSIVE,,,,,,,,
6161102570021 ,DOVE COTTON WOOL 200 G,22,PACK,111.36,140,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
2164000242595 ,BELLA WHITE TISSUE JUMBO ROLL,22,PACK,85.84,96,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161100760677 ,TOILEX WHITE TOILET ROLL 4-ROLLS PACK,22,PACK,87.58,100,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161104895016 ,BOUNCY BABY DIAPERS NO. 5 JUNIORS,22,PACK,190.4333333,230,,VAT @ 16%,INCLUSIVE,BABY,,,,,,,
6161104401620 ,RAHA DRINKING CHOCOLATE 50G,22,PACK,29.464,40,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6161104401613 ,RAHA DRINKING CHOCOLATE 20G,22,PACK,9.164,13,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6161104401651 ,RAHA DRINKING CHOCOLATE 200G,22,JAR,171.68,180,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6161104401668 ,RAHA DRINKING CHOCOLATE 400G,22,JAR,260,290,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6161104401644 ,RAHA DRINKING CHOCOLATE 100G,22,JAR,83,90,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6161106961764 ,NESTLE MILO 100G,22,PACK,172.5,180,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6164003477390 ,LUCOZADE ENERGY 300 ML,22,TIN,153,170,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6161108970108 ,KIWI SHOE POLISH DARK TAN 100 ML,22,TIN,174,190,,VAT @ 16%,INCLUSIVE,SHOE POLISH,,,,,,,
7891000071809 ,NESCAFE CLASSIC 50 G,22,JAR,510.4,540,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
7891000071786 ,NESCAFE CLASSIC 100 G,22,JAR,499.7666667,600,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6161100912380 ,TROPICAL HEAT GINGER SPICE 45 G,22,JAR,85.028,100,,VAT @ 16%,INCLUSIVE,SPICES,,,,,,,
6161100912298 ,TROPICAL HEAT GARLIC POWDER SPICE 100 G,22,JAR,184.44,200,,VAT @ 16%,INCLUSIVE,SPICES,,,,,,,
6161100911604 ,TROPICAL HEAT CINNAMON SPICE 100 G,22,JAR,151.728,175,,VAT @ 16%,INCLUSIVE,SPICES,,,,,,,
6161100912243 ,TROPICAL HEAT GARAM MASALA 100 G,22,JAR,184.44,200,,VAT @ 16%,INCLUSIVE,SPICES,,,,,,,
6161100912236 ,TROPICAL HEAT GARAM MASALA 50 G,22,JAR,95.12,110,,VAT @ 16%,INCLUSIVE,SPICES,,,,,,,
6161100911598 ,TROPICAL HEAT CINNAMON SPICE 50 G,22,JAR,80.04,100,,VAT @ 16%,INCLUSIVE,SPICES,,,,,,,
6161100912281 ,TROPICAL HEAT GARLIC POWDER SPICE 50 G,22,JAR,113.68,130,,VAT @ 16%,INCLUSIVE,SPICES,,,,,,,
6161100912397 ,TROPICAL HEAT GINGER SPICE 100 G,22,JAR,184.44,210,,VAT @ 16%,INCLUSIVE,SPICES,,,,,,,
6161108977046 ,KIWI SUEDE CLEANER 100 ML,22,JAR,120.64,140,,VAT @ 16%,INCLUSIVE,SHOE POLISH,,,,,,,
6001067000624 ,STAR SOFT LAVENDER FRESH 200 ML,22,JAR,76.85,90,,VAT @ 16%,INCLUSIVE,TOILET CLEANER,,,,,,,
6161100952591 ,DETTOL ANTI-BACTERIAL SOAP ORIGINAL 90 G,22,PACK,97.44,110,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6161100902930 ,TOP FRY PURE VEGETABLE OIL 500 ML,22,CAN,114.84,130,,VAT @ 16%,INCLUSIVE,COOKING OIL,,,,,,,
6161100902947 ,TOP FRY PURE VEGETABLE OIL 1 LTR,22,CAN,212.28,230,,VAT @ 16%,INCLUSIVE,COOKING OIL,,,,,,,
6164000184055 ,NGARISHA SCOURING PAD,22,PACK,0,20,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161108970092 ,KIWI SHOE POLISH BLACK 100 ML,22,TIN,170.52,190,,VAT @ 16%,INCLUSIVE,SHOE POLISH,,,,,,,
6008835000299 ,PEP ORANGE DRINK 2 LTR,22,BOTTLE,256.36,280,,VAT @ 16%,INCLUSIVE,JUICES,,,,,,,
101 ,AQUAFRESH TOOTH PASTE 25 ML,22,TUBE,43.384,50,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
6161100950825 ,JIK BLEACH REGULAR 70 ML,22,BOTTLE,19.72,23,,VAT @ 16%,INCLUSIVE,BLEACH,,,,,,,
6161102572605 ,FLORA ULTRA PADS,22,PACK,0,60,,VAT @ 16%,INCLUSIVE,PADS,,,,,,,
7622210304087 ,CADBURY COCOA 20 G,22,SATCHET,24.708,28,,VAT @ 16%,INCLUSIVE,BEVERAGES,,,,,,,
6161104893258 ,ALL TIME CONFIDENCE PADS,22,PACK,47.56,60,,VAT @ 16%,INCLUSIVE,PADS,,,,,,,
6009614483067 ,VELVEX COTTON WOOL 50 G,22,PACK,33.64,50,,VAT @ 16%,INCLUSIVE,COTTON,,,,,,,
8934839120955 ,CLOSE UP DEEP ACTION 125 G,22,TUBE,165.88,190,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
6161100952430 ,HARPIC POWER PLUS 500 ML,22,BOTTLE,269.12,297,,VAT @ 16%,INCLUSIVE,TOILET CLEANER,,,,,,,
6161100902978 ,TOP FRY PURE VEGETABLE OIL 5 LTRS,22,CAN,880.44,980,,VAT @ 16%,INCLUSIVE,COOKING OIL,,,,,,,
4015400326267 ,ALWAYS MAXI THICK,22,PACK,89.57777778,95,,VAT @ 16%,INCLUSIVE,PADS,,,,,,,
6161102573466 ,TENA POCKET TISSUES WHITE,22,PACK,0,35,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6164000072109 ,KRACKLES BAR-B-QUE 150 G,22,PACK,141.25,165,,VAT @ 16%,INCLUSIVE,SNACKS,,,,,,,
6164000072086 ,KRACKLES TINGLY CHEESE 150 G,22,PACK,141.25,165,,VAT @ 16%,INCLUSIVE,SNACKS,,,,,,,
6164000072062 ,KRACKLES PERFECTLY SALTED 150 G,22,PACK,141.25,165,,VAT @ 16%,INCLUSIVE,SNACKS,,,,,,,
6164000072093 ,KRACKLES ZINGY SALT AND VINEGAR 150 G,22,PACK,141.25,165,,VAT @ 16%,INCLUSIVE,SNACKS,,,,,,,
6164000072079 ,KRACKLES TANGY TOMATO 150 G,22,PACK,141.25,165,,VAT @ 16%,INCLUSIVE,SNACKS,,,,,,,
6928140301501 ,SUNNY GIRL ULTRA THIN SERIES,22,PACK,44.08,65,,VAT @ 16%,INCLUSIVE,PADS,,,,,,,
4015400325987 ,ALWAYS MAXI THICK,22,PACK,0,85,,VAT @ 16%,INCLUSIVE,PADS,,,,,,,
6164000072932 ,KRACKLES TANGY TOMATO 30 G,22,PACK,36.54,45,,VAT @ 16%,INCLUSIVE,SNACKS,,,,,,,
6164000072925 ,KRACKLES PERFECTLY SALTED 30 G,22,PACK,36.54,45,,VAT @ 16%,INCLUSIVE,SNACKS,,,,,,,
6948403503695 ,VELA ULTRA REGULAR ,22,PACK,48.575,55,,VAT @ 16%,INCLUSIVE,PADS,,,,,,,
6001019906066 ,HUGGIES DRY COMFORT MIDI,22,PACK,1769,1950,,VAT @ 16%,INCLUSIVE,BABY,,,,,,,
6161101890793 ,FAY FOIL 90M,22,ROLL,49.3,60,,VAT @ 16%,INCLUSIVE,WRAPPING,,,,,,,
6161101890847 ,FAY CLEANING FILM 300M,22,ROLL,627.56,750,,VAT @ 16%,INCLUSIVE,WRAPPING,,,,,,,
6161101891103 ,COSY WHITE UNWRAP 4s,22,PACK,119.48,135,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101890083 ,COSY SINGLE WHITE WRAP,22,ROLL,29.58,35,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101890236 ,COSY WHITE UNWRAP 8s,22,PACK,237.8,265,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101890427 ,SIFA WHITE WRAP,22,ROLL,23.2,27,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101890168 ,FAY SINGLE WRAP,22,ROLL,35.96,46,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101891455 ,SIFA JUMBO ROLL,22,ROLL,77.72,90,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101890199 ,KLEENEX SINGLE WHITE WRAP,22,ROLL,35.96,45,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101890090 ,COSY WHITE UNWRAP 8s,22,PACK,237.8,270,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101890649 ,FAY COCKTAIL SERVIETTES,22,PACK,5.626,13,,VAT @ 16%,INCLUSIVE,SERVIETTES,,,,,,,
6009611180495 ,KLEENEX LUXURIOUS CARE 2 ply 80 sheets,22,PACK,209.5733333,280,,VAT @ 16%,INCLUSIVE,,,,,,,,
6161101890496 ,FAY SUPERSOFT SERVIETTES,22,PACK,0,82,,VAT @ 16%,INCLUSIVE,SERVIETTES,,,,,,,
6161101891264 ,FAY CONFIDENCE TEENS ULTRATHIN,22,PACK,32.38333333,50,,VAT @ 16%,INCLUSIVE,PADS,,,,,,,
6161101891134 ,FAY ULTRASOFT,22,,32.38333333,50,,VAT @ 16%,INCLUSIVE,,,,,,,,
6161101890359 ,FAY CONFIDENCE REG ULTRATHIN,22,PACK,48.72,60,,VAT @ 16%,INCLUSIVE,PADS,,,,,,,
6009611180006 ,FAY FACIAL WHITE TISSUE,22,PACK,52.2,60,,VAT @ 16%,INCLUSIVE,TISSUE,,,,,,,
6161101891226 ,KLEENEX LUXURIOUS CARE,22,,209.5733333,280,,VAT @ 16%,INCLUSIVE,,,,,,,,
6161101890656 ,KLEENEX LUXURIOUS CARE Pink,22,,209.5733333,280,,VAT @ 16%,INCLUSIVE,,,,,,,,
6161101891509 ,SPARKLE SCOURING PAD,22,PACK,0,95,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161101890830 ,FAY CLEANING FILM 30 M,22,ROLL,131.08,147,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161101890786 ,FAY ALLUM FOIL CATERING 60 M,22,ROLL,699.48,780,,VAT @ 16%,INCLUSIVE,WRAPPING,,,,,,,
6161101891493 ,SPARKLE SCOURING PAD,22,PACK,0,29,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161101891745 ,SPARKLE HANDY CLEANER,22,PACK,0,25,,VAT @ 16%,INCLUSIVE,,,,,,,,
6161101891721 ,SPARKLE ALL PURPOSE CLEANER,22,PACK,34.8,45,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161101890151 ,COSY WHITE SERVIETTES,22,PACK,70.76,80,,VAT @ 16%,INCLUSIVE,,,,,,,,
6161101890823 ,FAY CLING FILM 15M,22,ROLL,0,110,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161101890892 ,FAY FOIL 30M,22,ROLL,0,185.6,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
61600973 ,VASELINE BLUE SEAL 25 ML,22,BOTTLE,20.2,25,,VAT @ 16%,INCLUSIVE,JELLY,,,,,,,
6161100551541 ,LUX SOAP 20 G,22,WRAP,8.3,10,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006603099 ,LIFEBUOY LEMMON FRESH 75 G,22,WRAP,48,60,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006603105 ,LIFEBUOY LEMMON FRESH 175 G,22,WRAP,104,130,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6161100601277 ,LADY GAY LOTION 50 ML,22,BOTTLE,39,45,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6161109722737 ,SUNLIGHT SOAP PARADISE 175 G,22,WRAP,36,40,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006603075 ,LIFEBUOY HERBAL 75 G,22,WRAP,48,60,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006603082 ,LIFEBUOY HERBAL 175 G,22,WRAP,104,130,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006600715 ,LIFEBUOY CARE 75 G,22,WRAP,48,60,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006600722 ,LIFEBUOY CARE 175 G,22,WRAP,104,130,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006600746 ,LUX SOFT TOUCH 75 G,22,WRAP,88,110,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006600760 ,LUX SOFT CARESS 75 G,22,WRAP,88,110,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6162006600791 ,LUX VELVET TOUCH 175 G,22,WRAP,88,110,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6161100601291 ,LADY GAY LOTION 200 ML,22,BOTTLE,81,95,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6161100601286 ,LADY GAY LOTION 120 ML,22,BOTTLE,60,70,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
61601048 ,VASELINE BLUE SEAL ALOE FRESH 100 ML,22,BOTTLE,77,95,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6001087012010 ,VASELINE MEN EXTRA STRENGTH 400 ML,22,BOTTLE,312,390,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6001087012027 ,VASELINE MEN COOLING 400 ML,22,BOTTLE,312,390,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
600187012041 ,VASELINE MEN EXTRA STRENGTH 200 ML,22,BOTTLE,168,210,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
600187012072 ,VASELINE MENCOOLING 200 ML,22,BOTTLE,168,210,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
61601055 ,VASELINE BLUE SEAL COCOA BUTTER 100 ML,22,BOTTLE,77,95,,VAT @ 16%,INCLUSIVE,JELLY,,,,,,,
61601017 ,VASELINE BLUE SEAL BABY 100 ML ,22,BOTTLE,77,95,,VAT @ 16%,INCLUSIVE,JELLY,,,,,,,
8901030022913 ,FAIR N LOVELY 50 G,22,TUBE,116,145,,VAT @ 16%,INCLUSIVE,CREAM,,,,,,,
8901030022920 ,FAIR N LOVELY 25 G,22,TUBE,72,90,,VAT @ 16%,INCLUSIVE,CREAM,,,,,,,
6001087357272 ,VASELINE INTENSIVE CARE COCOA GLOW 200 ML,22,BOTTLE,160,200,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6001087357043 ,VASELINE INTENSIVE CARE DRY SKIN REPAIR 400 ML,22,BOTTLE,304,380,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6001087857258 ,VASELINE INTENSIVE CARE DRY SKIN REPAIR 200 ML,22,BOTTLE,160,200,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6001087357050 ,VASELINE INTENSIVE CARE ALOE SOOTHE 400 ML,22,BOTTLE,304,380,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6001087357265 ,VASELINE INTENSIVE CARE ALOE SOOTHE 200 ML,22,BOTTLE,160,200,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
6001087357067 ,VASELINE INTENSIVE CARE COCOA GLOW 400 ML,22,BOTTLE,304,380,,VAT @ 16%,INCLUSIVE,LOTIONS,,,,,,,
61600942 ,VASELINE BLUE SEAL MEN FRESH 50 ML,22,BOTTLE,49,60,,VAT @ 16%,INCLUSIVE,JELLY,,,,,,,
61600898 ,VASELINE BLUE SEAL MEN COOLING 50 ML,22,BOTTLE,49,60,,VAT @ 16%,INCLUSIVE,JELLY,,,,,,,
61600935 ,VASELINE BLUSEAL  MEN FRESH 100 ML,22,BOTTLE,77,95,,VAT @ 16%,INCLUSIVE,JELLY,,,,,,,
61600928 ,VASELINE BLUE SEAL MEN COOLING 100 ML ,22,BOTTLE,77,95,,VAT @ 16%,INCLUSIVE,JELLY,,,,,,,
8934839120917 ,CLOSE UP DEEP ACTION 30 G,22,TUBE,42,50,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
8934839120894 ,CLOSE UP DEEP ACTION 60 G,22,TUBE,79,95,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
4800888183972 ,REXONA COTTON 50 ML,22,BOTTLE,181,240,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888184030 ,REXONA MEN XTRA COOL 50 ML,22,BOTTLE,181,240,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888184023 ,REXONA POWDER 50 ML,22,BOTTLE,181,240,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888184016 ,REXONA SHOWER CLEAN 50 ML,22,BOTTLE,181,240,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888183996 ,REXONA MEN ACTIVE 50 ML,22,BOTTLE,181,240,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888182111 ,REXONA MEN QUANTUM 25 ML,22,BOTTLE,92,120,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888182180 ,REXONA POWDER 25 ML ,22,BOTTLE,92,120,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888183989 ,REXONA MEN QUANTUM 50 ML,22,BOTTLE,181,240,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888182166 ,REXONA COTTON 25 ML,22,BOTTLE,92,120,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888182128 ,REXONA SHOWER CLEAN 25 ML,22,BOTTLE,92,120,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888182173 ,REXONA MEN XTRA COOL 25 ML,22,BOTTLE,92,120,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
4800888182142 ,REXONA MEN ACTIVE 25 ML ,22,BOTTLE,92,120,,VAT @ 16%,INCLUSIVE,ROLL ON,,,,,,,
8934839120856 ,CLOSE UP DEEP ACTION 125 G,22,TUBE,139,185,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
6221048413711 ,CLOSE UP DEEP ACTION 13 G,22,TUBE,13,15,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
6162006603853 ,OMO HAND WASHING POWDER 30 G,22,PACK,,10,,VAT @ 16%,INCLUSIVE,DETERGENT,,,,,,,
6161100605176 ,KNORR RICH MEATY SEASONING CUBES (40X4g),22,PACK,,100,,VAT @ 16%,INCLUSIVE,SEASONING,,,,,,,
8934839120085 ,PEPSODENT TOOTHPASTE 65G,22,TUBE,72,90,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
6161100604063 ,VIM ALL PURPOSE CLEANER LEMON FRESH 500 G,22,BOTTLE,48,55,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6162006604003 ,PEPSODENT TOOTHPASTE 140 G (BUY 2 SAVE 100),22,TUBE,240,300,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
6162006603990 ,PEPSODENT TOOTHPASTE 150 G (BUY 1 GET 1 FREE),22,TUBE,136,170,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
6161109723840 ,SUNLIGHT TURBO LEMONDISH WASHING LIQUID 400 ML,22,BOTTLE,114,140,,VAT @ 16%,INCLUSIVE,TOOTH PASTE,,,,,,,
6162006608223 ,VIM ALL PURPOSE CLEANER LAVENDER FRESH 1 KG,22,BOTTLE,110,120,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6162006605817 ,VIM ALL PURPOSE CLEANER LEMON FRESH 1 KG,22,BOTTLE,110,120,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
8934839120108 ,PEPSODENT TOOTHPASTE 35 G,22,TUBE,32,40,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100605060 ,SUNLIGHT BAR SOAP 80 G,22,WRAP,18,20,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100600270 ,SUNLIGHT BAR SOAP 175 G,22,WRAP,36,40,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100600935 ,SUNLIGHT BAR SOAP 50 G,22,WRAP,13,14,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100601031 ,ROYCO CUBE BEEF FLAVOUR 4 G,22,WRAP,2,2.5,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100609426 ,ROYCO MCHUZI MIX BEEF FLAVOUR 10 G,22,PACK,4.4,5,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100600362 ,ROYCO CHICKEN CUBES (6),22,PACK,35,45,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100600249 ,KNORR BEEF CHILLI CUBES (6),22,PACK,15.4,20,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161109723833 ,SUNLIGHT TURBO LEMONDISH WASHING LIQUID 750 ML,22,BOTTLE,183,225,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100605534 ,ROYCO MCHUZI MIX CHICKEN FLAVOUR 200 G,22,JAR,89,100,,VAT @ 16%,INCLUSIVE,CLEANING,,,,,,,
6161100600386 ,ROYCO MCHUZI MIX SPICY BEEF FLAVOUR 2 KG,22,JAR,657.8333333,750,,VAT @ 16%,INCLUSIVE,SEASONING,,,,,,,
6162006602771 ,SUNLIGHT BAR SOAP 900 G,22,WRAP,,150,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6161109723673 ,SUNLIGHT BAR SOAP 700 G,22,WRAP,107,120,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6161100605459 ,ROYCO MCHUZI MIX BEEF FLAVOUR 500 G,22,JAR,,250,,VAT @ 16%,INCLUSIVE,SEASONING,,,,,,,
6161109722010 ,ROYCO MCHUZI MIX BEEF FLAVOUR 70 G,22,SATCHET,26,30,,VAT @ 16%,INCLUSIVE,SOAPS,,,,,,,
6161109723994 ,SUNLIGHT 2 IN 1  40 G,22,SATCHET,8,10,,VAT @ 16%,INCLUSIVE,SEASONING,,,,,,,
6162006602689 ,OMO HAND WASHING POWDER 45 G,22,SATCHET,11.5,15,,VAT @ 16%,INCLUSIVE,DETERGENT,,,,,,,
6162006602665 ,OMO HAND WASHING POWDER 200 G,22,SATCHET,49.4,60,,VAT @ 16%,INCLUSIVE,DETERGENT,,,,,,,
6162006602658 ,OMO HAND WASHING POWDER 500 G,22,SATCHET,142,160,,VAT @ 16%,INCLUSIVE,DETERGENT,,,,,,,
6162006602641 ,OMO HAND WASHING POWDER 1 KG,22,,259,290,,VAT @ 16%,INCLUSIVE,DETERGENT,,,,,,,
6001087364690 ,AXE BODY SPRAY  WILD SPICE150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6161100602694 ,BLUE BAND 1 KG,22,PC,166.605,205,,VAT @ 16%,INCLUSIVE,,,,,,,,
6001087364621 ,AXE BODY SPRAY  Appolo 150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6001087364652 ,AXE BODY SPRAY ADRENALIN 150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6001087363815 ,AXE BODY SPRAY DRK TEMPTATION 150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6033000291080 ,PEPSODENT TOOTH BRUSH PC,22,PC,45.14333333,60,,VAT @ 16%,INCLUSIVE,,,,,,,,
6001087364638 ,AXE BODY SPRAY EXCITE 150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6001087364645 ,AXE BODY SPRAY PIECE 150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6001087364614 ,AXE BODY SPRAY BLACK 150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6001087364683 ,AXE BODY SPRAY AFRICA 150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6001087364669 ,AXE BODY SPRAY MUSK 150 ML,22,PC,300.8266667,350,,VAT @ 16%,INCLUSIVE,,,,,,,,
6033000291127 ,TOOTH BRUSH DEEP CLEENING V-BRISTLE,22,PC,127.2133333,150,,VAT @ 16%,INCLUSIVE,,,,,,,,
6033000291103 ,TOOTH BRUSH DEEP Tripple Protection,22,PC,76.27,90,,VAT @ 16%,INCLUSIVE,,,,,,,,
5034624003142 ,"KARTASI 1/2 "" SINGLE RULED",22,PC,10.39166667,15,,VAT @ 16%,INCLUSIVE,,,,,,,,
8901425073018 ,AFRI CLEAR TAPES 18mmx25 Mts,22,,10,15,,VAT@16%,INCLUSIVE,,,,,,,,
5034624602185 ,AFRI CLEAR TAPES 72mmx25 Mts,22,,38,48,,VAT@16%,INCLUSIVE,,,,,,,,
